src_ip,dst_ip,sport,dsport,proto,duration,bytes,packets,src_bytes,dst_bytes,src_pkts,dst_pkts,label,type
192.168.238.144,10.0.21.92,22830,8080,6,0.9975870373477,1624,44,5227,231,25,17,0,normal
192.168.142.204,10.0.127.80,15431,22,6,1.0237349386177794,276416,4319,778,55,20,14,1,ddos
192.168.115.215,10.0.56.238,49414,445,6,0.8919352743266824,73898,62,788,173,30,20,1,ransomware
192.168.143.92,10.0.215.116,60225,80,6,7.777636126881035,1230,50,979,796,25,27,1,injection
192.168.98.66,10.0.148.230,15581,445,6,0.030201229901281025,12375,46,3389,17633,33,31,0,normal
192.168.32.215,10.0.182.25,55372,8080,6,0.6801135995489622,1268,52,213,415,25,27,0,normal
192.168.191.86,10.0.156.5,17469,22,6,3.860515071619276,77,50,3363,59,22,23,0,normal
192.168.51.153,10.0.120.21,18902,8080,6,1.422183833367445,505,45,1373,1125,20,19,0,normal
192.168.186.63,10.0.18.175,18588,443,1,0.48451776306007416,202,56,161,12627,25,25,0,normal
192.168.190.125,10.0.198.57,14117,445,17,2.2304825753149977,8041,43,3707,1086,23,29,0,normal
192.168.150.58,10.0.93.19,56444,22,6,1.6024563121710342,3769,53,1229,1641,17,18,0,normal
192.168.58.86,10.0.128.97,36580,8080,6,3.5780305900767813,131,40,135,1038,24,24,0,normal
192.168.49.180,10.0.193.237,27475,443,17,19.372093429628418,112,43,157,719,25,20,0,normal
192.168.170.70,10.0.131.170,44192,443,6,0.6636850372452077,699,46,2862,133303,24,33,0,normal
192.168.15.54,10.0.21.227,54812,3389,17,2.3318647792930776,3173,44,8341,15172,19,27,0,normal
192.168.235.188,10.0.233.40,54897,443,17,13.440136363346618,64,1,1929,46528,30,24,1,scanning
192.168.101.225,10.0.67.153,55886,80,6,0.01,6005,537,6494,351316,19,29,1,dos
192.168.8.53,10.0.127.237,25110,22,6,2.506613225395793,5603,40,12904,14369,34,27,1,backdoor
192.168.60.236,10.0.230.237,17513,22,17,6.002448794548511,147840,2310,698,427,32,20,1,ddos
192.168.108.5,10.0.55.212,59522,22,1,0.4597925892162172,176,53,1524,6411,21,23,0,normal
192.168.103.196,10.0.180.172,29028,8080,6,6.23337615416364,1717,48,4182,50131,29,25,0,normal
192.168.6.109,10.0.109.98,21495,445,6,18.033314843531294,25613,45,110,3189,23,17,0,normal
192.168.224.116,10.0.213.184,27308,8080,6,3.855415534320443,777,49,8677,549,30,19,0,normal
192.168.94.47,10.0.183.112,61191,80,6,3.4506609215062993,585,47,16758,17110,22,29,0,normal
192.168.99.55,10.0.215.198,37717,445,17,1.0370807620101203,1122,43,250,85,18,21,0,normal
192.168.168.52,10.0.115.117,19316,443,17,5.022717107240005,1067,53,340938,1455,25,21,0,normal
192.168.144.13,10.0.205.241,19457,8080,6,4.463326134629166,3800,49,5372,5002,25,22,0,normal
192.168.114.124,10.0.87.201,15592,445,17,5.276802299388773,931,61,808,884,32,25,0,normal
192.168.106.158,10.0.81.253,46448,443,6,0.132147444695159,52,55,17,3831,16,29,0,normal
192.168.147.145,10.0.66.19,10490,445,6,3.9783750973992626,31908,55,912,4044,26,24,0,normal
192.168.120.63,10.0.211.248,26545,443,6,4.5185367228101905,8207,47,2550,3361,28,22,0,normal
192.168.19.92,10.0.135.118,58348,445,6,1.1630039985558895,4016,37,2028,752,29,31,0,normal
192.168.58.183,10.0.191.42,37696,8080,6,1.168071250572867,2469,55,79,489,23,24,0,normal
192.168.90.229,10.0.42.59,16491,22,6,1.6163263486503077,1563,8,292,870,21,24,1,password
192.168.218.117,10.0.20.73,33043,80,17,6.219142852018687,248768,3887,4274,70,31,22,1,ddos
192.168.62.23,10.0.17.27,11443,3389,17,4.6603994297358735,64,1,3587,17194,27,28,1,scanning
192.168.127.137,10.0.175.2,53972,22,6,9.346313020569134,77255,42,7218,3236,25,23,0,normal
192.168.140.245,10.0.63.62,17700,8080,6,1.7524602860650411,3108,50,1390,1536,22,22,0,normal
192.168.129.58,10.0.100.19,30279,8080,6,12.155960857799277,118,55,1029,282,22,29,0,normal
192.168.122.1,10.0.17.69,32538,443,1,6.8071534398715805,382,41,3050,1419,28,22,0,normal
192.168.239.34,10.0.167.210,44206,3389,6,2.5127305520808707,5480,50,1324,1363,25,22,0,normal
192.168.96.126,10.0.117.246,23674,8080,6,0.50054976246987,5266,48,51,458,18,24,0,normal
192.168.118.48,10.0.251.199,23778,445,6,1.4851862296469176,668,48,22945,8956,31,18,0,normal
192.168.89.232,10.0.81.39,13189,3389,6,15.705896708083637,345,45,6929,114,19,18,0,normal
192.168.237.117,10.0.36.168,11707,22,6,1.8579522591303799,949,52,2555,177,29,23,0,normal
192.168.129.16,10.0.173.132,33580,445,17,2.0016487842424318,62,48,71,10128,33,21,0,normal
192.168.189.231,10.0.230.153,60843,443,17,1.0510683378722572,1151,42,5856,22208,24,25,0,normal
192.168.192.191,10.0.197.158,16466,80,6,8.221456510822204,1176,48,456,1915,25,30,0,normal
192.168.69.22,10.0.204.196,5884,445,6,1.6123630629913408,63151,49,5769,152,27,24,0,normal
192.168.93.247,10.0.216.29,4753,22,6,2.004315431134596,1210,41,3270,15437,29,31,0,normal
192.168.195.76,10.0.201.196,32375,445,17,2.6751485380499673,4942,53,555,1674,17,27,0,normal
192.168.154.144,10.0.51.152,48192,3389,6,2.8434062245330436,72880,64,8990,1402,30,21,0,normal
192.168.179.229,10.0.14.69,63768,3389,6,2.6495392715788273,352,40,101,24089,28,28,0,normal
192.168.86.185,10.0.146.170,25370,22,6,3.5033137126344345,854,51,1227,5823,31,23,0,normal
192.168.29.206,10.0.57.211,55686,3389,6,8.42384915619755,1013,48,30253,525,26,25,0,normal
192.168.220.69,10.0.12.210,9643,445,6,8.554171498817649,104,41,2902,47,24,29,0,normal
192.168.47.241,10.0.17.30,56937,80,6,0.01,1766,1761,6815,583,28,31,1,dos
192.168.94.238,10.0.88.203,12188,445,6,0.5330555928815383,30539,63,1285,2829,24,22,0,normal
192.168.190.244,10.0.99.23,39902,80,6,8.039166085104132,16173,51,1050,3924,24,25,0,normal
192.168.197.204,10.0.209.129,7979,3389,6,0.6405975934041414,31714,44,95,94,22,25,0,normal
192.168.144.218,10.0.79.32,1130,445,6,0.6660787553785495,839,46,802,299,18,22,0,normal
192.168.218.176,10.0.252.9,61987,3389,6,14.769380147227604,311,51,4219,2,25,25,0,normal
192.168.85.39,10.0.15.156,5778,80,6,8.557293519963093,271604,58,122,2192,23,26,0,normal
192.168.100.33,10.0.152.188,45317,3389,6,4.019393436206993,4580,61,159,35,24,21,0,normal
192.168.254.222,10.0.253.163,62360,80,17,10.396016029534799,1097,42,2536,438,21,28,1,injection
192.168.101.23,10.0.214.27,22686,80,6,22.717856101752986,1615,45,5729,182,21,18,1,injection
192.168.250.10,10.0.211.109,7432,445,6,4.716281106185222,2490,52,61707,4212,24,28,0,normal
192.168.246.69,10.0.76.148,41427,8080,6,4.745340918212946,8,63,633,2363,26,32,0,normal
192.168.100.34,10.0.65.213,2249,3389,6,7.020805711741291,54669,51,669,252,22,23,0,normal
192.168.180.223,10.0.177.109,13220,3389,6,1.320732448814286,29,51,5785,1492,27,23,0,normal
192.168.138.250,10.0.129.10,5274,443,17,0.914357709152805,5307,51,3432,4234,27,25,0,normal
192.168.147.186,10.0.47.123,16396,3389,6,7.126855023571954,16072,57,654,2012,19,28,0,normal
192.168.96.1,10.0.59.96,61736,443,6,2.114873513776492,11646,53,1036,1,23,25,0,normal
192.168.248.69,10.0.190.103,18303,445,17,0.7255355606406904,66981,48,312,110975,23,19,0,normal
192.168.237.4,10.0.124.86,45889,80,17,0.01,22794,966,108,3214,32,25,1,dos
192.168.16.24,10.0.146.112,31217,443,1,2.2207973684548614,122182,53,836,10370,26,24,0,normal
192.168.80.247,10.0.174.160,51796,443,17,16.794665108076245,2475,56,23046,258,20,28,0,normal
192.168.2.241,10.0.27.220,55264,8080,17,5.985974317557786,1303,45,260,169,23,26,0,normal
192.168.220.128,10.0.18.251,45847,3389,6,3.784230989827517,1490,51,62,379,24,38,0,normal
192.168.160.219,10.0.167.177,27892,445,6,17.348420623116027,46504,63,147,59891,27,16,0,normal
192.168.84.152,10.0.221.82,39211,80,6,11.672429813097853,829,49,3175,580,30,30,0,normal
192.168.140.178,10.0.172.72,51561,22,17,3.587208142437076,16233,41,2585,965,21,23,0,normal
192.168.163.124,10.0.54.223,49505,443,17,11.805290784762006,51023,51,13925,44920,26,34,1,ransomware
192.168.33.161,10.0.254.162,29499,22,6,2.5901295692770807,553,46,9164,532,15,20,0,normal
192.168.189.179,10.0.71.164,45576,3389,6,1.3095561603288997,31842,51,1988,1131,24,24,0,normal
192.168.171.101,10.0.146.252,3457,443,17,1.3242448934173328,7139,61,4028,77,21,21,0,normal
192.168.12.67,10.0.38.187,12022,22,17,5.428216618761122,39,50,244,53642,33,21,0,normal
192.168.65.161,10.0.137.251,45367,8080,6,3.476450582111552,540,56,4352,240,30,23,0,normal
192.168.168.74,10.0.201.238,32157,22,1,5.378643342036401,17,44,882,776,23,29,0,normal
192.168.43.44,10.0.200.179,35093,8080,6,5.793021233720637,1406,64,6011,1,27,30,0,normal
192.168.29.141,10.0.35.82,7882,80,6,0.1128789967070267,1725,52,2533,779,16,30,0,normal
192.168.12.95,10.0.133.142,9974,3389,6,0.27777281591156017,1155,43,425,939,27,20,0,normal
192.168.46.130,10.0.220.158,9962,445,6,3.8036808318276742,64,1,121,476,26,25,1,scanning
192.168.253.243,10.0.4.167,26192,22,6,1.0600010836480027,6809,50,403,33,24,18,0,normal
192.168.242.35,10.0.212.192,33123,443,17,5.005619262272175,39832,51,1586,3263,22,27,1,ransomware
192.168.215.81,10.0.153.156,6668,3389,17,4.0168836444952,8675,48,214,24,28,25,0,normal
192.168.90.8,10.0.204.194,44870,22,17,4.4065531405396605,9000,56,807,39,23,27,0,normal
192.168.93.154,10.0.235.206,62479,443,6,1.800943978821332,5135,56,9656,651,31,33,0,normal
192.168.202.90,10.0.150.159,55264,443,6,5.106083186025563,1740,66,11496,12371,29,24,0,normal
192.168.254.162,10.0.23.48,10284,445,6,8.844883977100023,64,1,2853,996,24,31,1,scanning
192.168.115.105,10.0.148.125,55616,22,6,31.254425083788334,1863,11,16756,1989,36,26,1,password
192.168.135.196,10.0.166.55,65162,443,6,9.11452918765136,79854,42,87,286,24,18,1,ransomware
192.168.58.245,10.0.68.207,57669,445,6,294.52429549675776,2469,60,14692,285,34,21,1,mitm
192.168.114.237,10.0.88.217,56467,443,6,1.0748204207430088,10635,51,72,6390,38,21,0,normal
192.168.75.157,10.0.1.135,48482,22,17,5.719814423586413,5432,54,1118,12893,19,16,0,normal
192.168.120.164,10.0.185.95,37099,80,6,13.875261616710468,1060,62,215,10110,27,35,0,normal
192.168.217.21,10.0.140.106,59070,445,1,1.1904391882153913,681,33,4806,3763,28,22,0,normal
192.168.253.249,10.0.133.108,54884,8080,6,1.4785417888868029,4668,54,47,2112,26,26,0,normal
192.168.164.138,10.0.178.42,17512,8080,1,0.8067659486039569,467,57,32,62,25,20,0,normal
192.168.101.201,10.0.102.124,59865,8080,6,6.672717086250839,1269,55,296,352,30,25,0,normal
192.168.152.192,10.0.140.103,54009,80,6,2.6091084932436095,1029,55,257,263,26,25,0,normal
192.168.227.177,10.0.146.194,1419,443,6,0.3237361219669517,381586,42,350,1265,25,17,0,normal
192.168.99.240,10.0.74.207,53693,443,17,10.395207768039864,233,54,284,5202,23,27,0,normal
192.168.36.210,10.0.222.108,11869,3389,6,4.078516876088097,610,62,4335,558,20,32,0,normal
192.168.241.231,10.0.122.17,37083,8080,6,290.8393379827115,981,47,925,7,25,22,1,mitm
192.168.96.152,10.0.196.71,19418,8080,17,2.1078426962419803,1207,41,24298,13688,22,28,0,normal
192.168.151.190,10.0.62.41,29481,443,6,1.7142210140731138,286208,4472,1740,182,24,35,1,ddos
192.168.224.37,10.0.223.243,46930,8080,6,3.0392546146676263,1792,43,6403,203,23,27,0,normal
192.168.12.113,10.0.252.251,60356,443,6,2.0552158466876778,210,39,3496,3982,28,22,0,normal
192.168.183.13,10.0.247.231,38329,443,6,3.9697715495083323,52147,48,181,390,30,21,0,normal
192.168.23.217,10.0.119.162,43652,22,6,7.425432529641189,5050,16,386,1150,23,29,1,password
192.168.99.105,10.0.198.242,22376,443,6,5.611369397677686,6912,46,8008,2134,23,21,0,normal
192.168.30.17,10.0.230.45,22170,22,6,1.7439370393040765,10956,45,31,1479,31,26,0,normal
192.168.113.62,10.0.58.179,18459,22,6,3.7617373337308777,253,52,2902,664,18,31,0,normal
192.168.84.112,10.0.126.162,53017,22,17,9.166851371145393,2940,47,767,1405,26,32,0,normal
192.168.217.86,10.0.44.15,40410,22,6,0.3532188534789812,15405,53,247,114661,28,28,1,backdoor
192.168.141.187,10.0.78.70,38515,80,6,0.4076626139982858,828,62,643,14632,17,21,0,normal
192.168.19.177,10.0.178.101,57648,3389,6,4.061569130375445,5504,55,28020,7486,31,22,0,normal
192.168.100.140,10.0.242.160,58089,3389,6,5.095981433603683,8839,47,34,2866,17,24,0,normal
192.168.189.233,10.0.195.3,55700,443,6,1.1875628129486777,160,59,95,32304,24,30,1,backdoor
192.168.147.76,10.0.214.86,20992,8080,6,6.836776742795548,144960,2265,22,7589,28,37,1,ddos
192.168.9.199,10.0.74.51,48629,22,6,5.196013228479066,30,43,456,17808,31,26,0,normal
192.168.28.206,10.0.67.253,9563,3389,17,12.838568308520745,4691,60,314,19112,26,18,0,normal
192.168.223.128,10.0.76.93,2287,3389,6,0.9253518678085697,129306,59,1511,5114,33,22,0,normal
192.168.52.83,10.0.176.145,14329,22,6,6.95903293496451,14782,42,420,3808,17,21,1,ransomware
192.168.250.111,10.0.7.13,54841,80,6,0.43674675548186054,2027,45,2702,687,23,23,0,normal
192.168.144.117,10.0.120.66,25422,80,6,4.165408398566664,22621,49,226,63156,23,31,0,normal
192.168.69.99,10.0.4.138,44726,3389,17,4.0136400516889434,5073,49,72757,1163,25,27,0,normal
192.168.140.25,10.0.231.88,33104,80,6,2.4582617619611002,425,46,3751,138,24,20,0,normal
192.168.180.123,10.0.17.52,11289,445,6,9.307835966718784,63108,60,3075,2683,29,27,0,normal
192.168.213.228,10.0.134.211,50131,22,6,0.021901119878073704,4423,50,3839,866,36,27,0,normal
192.168.53.151,10.0.69.224,33176,3389,6,3.6717149944943497,1873,38,135,167,28,20,0,normal
192.168.144.57,10.0.202.137,28748,22,6,1.2240935336863252,2210,53,669,188,39,24,0,normal
192.168.39.109,10.0.219.205,31648,80,6,6.8031061541206945,9718,48,729,1350,29,25,0,normal
192.168.181.42,10.0.211.21,64728,22,6,0.22011172960777198,874,39,426,1526,26,27,0,normal
192.168.186.167,10.0.24.230,35143,80,6,8.905720704057432,73069,51,547,72,25,30,1,ransomware
192.168.142.223,10.0.4.152,57156,80,6,9.103642032615493,36947,41,5759,551,22,24,0,normal
192.168.122.133,10.0.187.227,61189,22,6,8.944797336578318,3031,47,975,8144,27,23,0,normal
192.168.163.215,10.0.3.68,40982,80,6,0.8277265024917555,3371,51,1996,6,27,29,0,normal
192.168.221.235,10.0.249.101,54003,445,6,4.976757880847511,548,54,37,674,33,20,0,normal
192.168.75.146,10.0.168.176,59037,443,1,0.07235784519801376,833,37,33,1168,28,30,0,normal
192.168.239.76,10.0.54.35,30413,22,6,9.418143392382344,307,62,166,4116,18,21,0,normal
192.168.9.74,10.0.223.56,64821,443,1,6.4182411134201285,1981,36,29111,722,15,29,0,normal
192.168.186.236,10.0.108.217,52822,22,6,3.7874017435114595,3376,52,60909,505,33,21,0,normal
192.168.145.253,10.0.40.205,17674,80,17,6.557631077865813,123,48,7832,3722,21,22,0,normal
192.168.230.7,10.0.68.46,27038,80,6,0.49536879755420204,11823,57,498,989,26,18,0,normal
192.168.174.141,10.0.78.141,11909,3389,6,0.01,522,906,2573,37626,29,23,1,dos
192.168.168.170,10.0.155.6,8458,445,17,1.7214490143151004,6792,52,13689,3801,30,30,0,normal
192.168.137.178,10.0.17.164,31052,3389,17,17.98961427300775,14980,52,44748,5588,21,25,0,normal
192.168.27.122,10.0.232.241,2046,443,6,9.728679093095295,40705,37,109,1275,28,19,0,normal
192.168.194.5,10.0.99.81,25355,80,6,6.607698613573759,228736,3574,1649,47118,27,26,1,ddos
192.168.29.165,10.0.233.2,3061,3389,6,13.571420602045821,81902,52,575,357,26,23,0,normal
192.168.166.83,10.0.249.77,64961,80,17,2.1296910805574076,73800,63,3540,110,23,23,1,ransomware
192.168.136.240,10.0.180.66,9780,22,6,11.557115112878119,4169,55,1217,909,30,27,0,normal
192.168.109.65,10.0.52.92,57954,22,6,1.9669779343036082,1158,8,148,648,24,24,1,password
192.168.86.244,10.0.171.251,47350,443,17,6.598727803950185,2347,57,2415,831,22,18,0,normal
192.168.145.71,10.0.218.22,18467,3389,17,6.666933176893667,77569,44,272,57253,31,13,0,normal
192.168.217.45,10.0.111.107,35216,80,6,0.09260161891017352,2006,46,1021,225,24,22,0,normal
192.168.132.36,10.0.183.67,5147,8080,6,2.2397212675223135,2950,42,1124,970,28,27,0,normal
192.168.70.252,10.0.227.188,17627,8080,1,0.09811984556585601,34945,42,32019,41,38,27,1,ransomware
192.168.159.19,10.0.186.140,1429,445,6,29.201478875615344,1869,59,2082,48339,23,24,0,normal
192.168.189.108,10.0.216.69,43621,80,17,0.651664063864503,608,45,917,10,24,26,0,normal
192.168.182.167,10.0.84.103,64262,22,6,3.9132908929839156,28749,57,4668,1464,24,27,0,normal
192.168.91.202,10.0.39.13,19726,3389,6,7.816500092191211,569,53,187,75,26,32,0,normal
192.168.90.19,10.0.41.57,43743,8080,6,1.1236215143500106,6685,55,1341,67,28,22,0,normal
192.168.39.126,10.0.181.237,27274,22,6,3.318453258473466,4711,42,3900,187,26,33,0,normal
192.168.195.173,10.0.12.13,42775,80,17,4.67518628695563,5605,45,3560,120,16,18,0,normal
192.168.141.242,10.0.120.202,61950,22,6,0.8729858604535261,23,59,380,1879,24,28,0,normal
192.168.220.126,10.0.97.57,22466,80,6,7.537915520979471,14199,46,2270,85,21,25,0,normal
192.168.58.148,10.0.40.118,18717,445,6,1.7786373731433145,2646,48,4275,8784,30,19,0,normal
192.168.220.200,10.0.80.128,25029,3389,6,1.1850910307086298,10224,51,179,15765,18,22,0,normal
192.168.61.127,10.0.173.35,45817,22,6,4.085494414313639,8115,53,327,29981,21,25,0,normal
192.168.105.167,10.0.3.120,38721,3389,6,2.640822278465844,5607,34,575,51,27,30,0,normal
192.168.1.131,10.0.5.218,30012,22,6,12.646546776822401,1347,46,115735,229,24,19,0,normal
192.168.205.92,10.0.11.126,33357,80,17,10.60393078863775,22324,50,245,418,27,19,1,ransomware
192.168.190.249,10.0.71.117,31016,80,17,3.3019545017125056,2674,51,2101,354,20,21,0,normal
192.168.191.252,10.0.184.138,64849,22,6,2.2256870589251547,4200,64,541,5451,24,26,0,normal
192.168.113.153,10.0.106.116,10546,445,6,1.9690513144548603,1276,50,168,2071,25,27,0,normal
192.168.56.161,10.0.162.67,46430,80,6,1.556893996561991,19650,55,4428,171,19,17,0,normal
192.168.166.117,10.0.200.31,42494,443,6,3.9323231267382837,1547,51,65,623,30,19,0,normal
192.168.134.58,10.0.75.237,44556,443,17,73.35056300792598,420,59,19674,1026,20,21,1,mitm
192.168.44.173,10.0.71.237,13145,3389,6,1.8608040832601147,9803,48,137,778,29,20,0,normal
192.168.160.173,10.0.66.70,58859,443,6,1.0541859908575155,128325,50,289,251,23,21,0,normal
192.168.61.47,10.0.41.191,15243,443,6,3.2263948842634522,288,57,3441,119,27,37,0,normal
192.168.149.80,10.0.160.20,2641,445,6,0.3576648497382109,2320,57,4939,4928,20,26,0,normal
192.168.118.213,10.0.185.226,44040,445,6,6.04122636048835,25029,51,1748,103,29,25,0,normal
192.168.203.252,10.0.178.208,51696,8080,6,3.6527736619608238,9317,59,377,4516,32,20,0,normal
192.168.229.164,10.0.153.140,25300,8080,6,3.429614770903794,10326,58,45,1764,24,27,0,normal
192.168.227.147,10.0.199.39,35375,445,17,1.7865570146791467,3168,43,916,197,29,31,0,normal
192.168.20.185,10.0.145.45,7728,8080,17,11.75223391206413,14,59,200,3042,22,25,1,backdoor
192.168.146.47,10.0.139.70,41780,445,17,0.4742260447726732,4992,41,136503,261,19,21,0,normal
192.168.233.49,10.0.125.151,56759,8080,17,10.194339831327264,6291,51,1430,3396,23,25,0,normal
192.168.14.143,10.0.91.238,18983,80,6,2.3636784088515324,28330,48,83,227,17,27,0,normal
192.168.159.1,10.0.70.166,29546,445,17,10.627365243178325,663,42,564,1363,18,22,0,normal
192.168.117.54,10.0.130.214,57111,3389,6,6.523783088598737,86304,41,4993,994,18,23,0,normal
192.168.118.3,10.0.84.89,10977,3389,6,0.5500271365622758,1602,52,11214,318,24,27,0,normal
192.168.144.215,10.0.79.252,27591,445,17,8.905174512923923,1135,40,590,584,13,34,0,normal
192.168.185.203,10.0.113.93,61547,80,6,5.731300658441465,525,57,865,302,32,29,1,injection
192.168.12.74,10.0.72.165,63732,3389,1,0.16417566931023614,24164,47,3393,11404,30,21,0,normal
192.168.224.16,10.0.49.52,61694,443,6,0.7176355307131509,332,62,168,270,30,29,0,normal
192.168.200.102,10.0.33.22,23584,3389,17,5.047900542128021,10549,32,2196,951,22,26,0,normal
192.168.204.152,10.0.114.239,59414,22,6,5.432437996643279,592,43,1941,16,24,30,0,normal
192.168.156.117,10.0.133.231,61260,22,6,6.864945013210048,2728,50,3188,277,23,31,0,normal
192.168.8.122,10.0.18.166,3637,445,6,6.369212457213036,141,46,1014,3903,14,22,0,normal
192.168.92.164,10.0.118.117,37684,3389,17,5.386993795666077,14339,46,47,2835,27,35,0,normal
192.168.90.136,10.0.37.222,46128,80,6,7.267278163903752,71918,67,1729,2625,33,21,1,ransomware
192.168.186.60,10.0.243.223,58829,443,6,4.279338956586242,9089,45,190,1035,33,29,0,normal
192.168.178.28,10.0.64.138,40525,3389,6,1.5108755247035766,2084,50,34606,1814,16,32,0,normal
192.168.220.101,10.0.79.170,38223,445,6,12.173536750623528,8565,39,36642,19672,25,26,0,normal
192.168.41.228,10.0.123.176,25520,443,6,0.09190974244501467,2718,53,111,172,18,20,0,normal
192.168.192.155,10.0.44.82,18789,8080,6,2.2829635537864053,13111,49,198,12742,31,27,0,normal
192.168.246.191,10.0.87.225,26745,445,17,6.525789746741566,8669,48,10,188,16,18,0,normal
192.168.145.201,10.0.16.54,4539,3389,6,2.7857096123870666,4413,54,4773,2008,26,31,0,normal
192.168.161.245,10.0.102.163,5478,80,6,0.12573991961587733,492,43,348,197,26,28,0,normal
192.168.212.205,10.0.98.156,41561,8080,6,0.34129197309966935,1242,39,1884,5975,18,35,0,normal
